사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
2023-10,5호선,2522,오목교(목동운동장앞),8,0,"5,077","1,847","15,099","8,458","49,290","27,424","55,218","62,103","32,010","49,447","25,257","31,987","26,762","31,402","30,094","31,570","30,400","35,603","31,287","34,310","34,557","36,898","41,049","43,378","49,799","54,049","64,393","73,707","34,994","47,458","37,605","27,839","29,562","24,300","23,117","20,356","7,106","12,113",875,"3,132",0,0,0,0,0,0
2023-10,5호선,2523,양평,2,0,"2,453",847,"6,775","4,526","23,406","9,283","27,203","36,187","13,166","13,308","8,782","6,147","8,264","5,579","8,718","6,055","8,887","6,518","7,931","6,535","8,651","7,365","10,924","9,420","16,833","12,822","29,679","22,312","8,543","15,389","5,608","10,812","4,388","10,008","3,347","9,285","1,564","5,486",195,"1,562",0,0,0,0,0,0
2023-10,5호선,2524,영등포구청,5,0,"1,088",886,"2,664","2,575","8,694","6,405","13,067","25,254","5,922","10,227","4,625","4,525","4,867","4,195","5,605","4,748","5,575","5,007","5,479","4,763","6,290","5,094","7,478","5,744","11,354","7,528","21,703","13,636","6,918","7,189","4,932","4,907","4,318","4,690","3,492","4,262","1,541","2,364",219,622,1,1,0,0,0,0
2023-10,5호선,2525,영등포시장,3,0,"3,086","1,032","6,093","5,035","23,134","13,723","33,299","37,012","16,309","22,992","12,258","17,600","13,016","17,635","16,357","20,990","15,718","23,930","17,078","19,669","20,815","16,885","25,102","17,806","30,963","21,223","40,533","33,453","17,880","20,961","12,917","13,045","11,167","12,903","7,975","11,658","3,568","7,659",392,"1,582",0,0,0,0,0,0
2023-10,5호선,2526,신길,62,0,"2,644",381,"4,641","1,980","15,482","4,823","23,216","13,427","11,456","5,461","7,449","2,972","5,645","3,448","5,816","3,655","5,416","4,315","4,720","4,483","5,185","5,987","6,244","7,589","8,306","11,668","12,593","19,772","4,932","12,374","3,443","9,906","4,838","9,896","3,636","9,608","1,533","6,014",170,"1,585",0,0,0,0,0,0
2023-10,5호선,2527,여의도,7,0,"2,438","2,997","3,788","27,679","9,813","131,103","14,305","202,039","12,426","80,152","13,806","35,813","20,826","36,153","21,662","34,883","27,010","38,527","32,789","32,482","39,828","30,099","55,027","32,550","137,508","40,774","160,919","49,828","66,975","28,209","64,962","12,092","56,255","8,775","30,120","7,025","9,943","4,302","1,069","2,343",0,2,0,0,0,0
2023-10,5호선,2528,여의나루,30,0,"1,255","1,569","2,793","11,795","5,968","38,982","9,428","72,177","6,378","35,086","5,944","27,999","8,485","28,094","11,174","33,028","13,791","39,975","19,951","45,614","27,562","52,766","38,118","57,909","64,214","61,132","83,339","54,068","55,089","26,620","59,874","14,942","54,471","9,241","38,614","5,761","14,499","2,990",739,886,0,0,0,0,0,0
2023-10,5호선,2529,마포,13,0,"2,756","1,333","8,733","7,472","26,883","20,629","36,178","68,400","21,594","33,952","17,474","17,497","17,500","17,727","18,279","16,661","19,237","17,690","18,386","16,898","20,344","18,922","23,265","22,719","37,564","33,917","56,971","47,950","22,931","30,813","23,309","17,874","25,218","15,304","15,846","12,925","6,768","7,969",787,"1,984",0,0,0,0,0,0
2023-10,5호선,2530,공덕,7,2,"2,066",927,"5,815","6,746","20,673","28,817","32,025","74,868","17,604","38,749","14,918","17,325","15,996","16,713","18,332","15,816","19,805","16,691","18,160","15,126","20,030","16,158","24,510","19,874","41,451","30,250","61,122","44,996","24,679","23,081","19,499","14,433","20,849","13,388","15,190","11,839","6,646","6,738",777,"1,639",0,0,0,0,0,0
2023-10,5호선,2531,애오개,43,0,"2,580",407,"5,560","4,287","18,332","8,751","24,932","24,663","12,920","13,389","9,426","6,737","9,262","6,178","9,990","6,719","9,850","8,207","8,950","7,964","9,907","8,685","11,171","10,096","13,360","14,065","20,557","20,871","7,949","13,011","5,286","8,527","4,326","8,004","3,285","7,320","1,060","4,547",158,"2,455",1,320,0,0,0,0
2023-10,5호선,2532,충정로(경기대입구),13,0,"1,145",206,"2,329","2,049","5,820","13,301","7,941","30,395","5,007","12,793","3,841","4,763","4,591","4,565","5,433","4,217","5,426","4,914","5,772","4,734","5,855","4,172","7,280","4,836","16,556","6,442","25,222","8,788","7,835","5,800","5,060","3,895","4,414","3,921","2,873","3,530","1,164","2,474",174,589,0,58,0,0,0,0
2023-10,5호선,2533,서대문,13,0,"3,383","1,093","6,702","16,019","18,314","65,422","23,928","159,308","18,909","50,261","18,736","24,876","21,142","23,458","22,003","20,999","22,405","24,900","26,295","20,429","33,271","17,567","43,305","18,270","74,370","21,229","110,075","26,623","32,185","15,523","24,591","11,302","21,541","11,487","15,788","9,407","5,937","5,951",637,"1,536",1,24,0,0,0,0
2023-10,5호선,2534,광화문(세종문화회관),7,1,"1,451","1,037","3,357","28,802","9,021","78,621","13,312","256,202","11,954","128,073","16,282","64,542","23,153","63,096","28,634","55,161","38,299","56,668","48,544","47,140","62,496","39,302","82,869","38,617","127,944","41,263","210,601","45,866","82,776","21,062","66,718","9,524","66,208","7,917","40,286","5,793","13,108","3,113","1,455",737,0,2,0,0,0,0
2023-10,5호선,2535,종로3가,50,5,"1,630",470,"2,378","6,255","3,681","15,096","5,938","43,016","8,175","35,909","10,077","33,130","13,492","36,720","18,914","36,612","22,297","34,920","28,446","32,180","34,412","30,213","42,059","30,157","50,157","33,254","63,379","38,336","39,422","22,823","36,938","13,956","39,661","11,120","32,649","8,647","18,528","5,467","2,256","1,651",0,14,0,0,0,0
2023-10,5호선,2536,을지로4가,6,0,590,495,945,"6,208","2,496","17,859","3,635","43,105","3,944","18,895","4,917","12,851","6,314","12,564","7,740","11,966","9,268","10,980","10,958","10,112","12,714","8,848","15,538","8,229","27,355","7,829","38,248","8,293","14,928","4,495","10,111","2,865","8,339","2,942","5,383","2,114","2,618","1,402",360,432,0,0,0,0,0,0
2023-10,5호선,2537,동대문역사문화공원(DDP),0,0,215,302,556,"2,998","1,394","9,190","2,713","27,925","2,924","11,441","2,898","4,096","2,644","3,247","2,437","3,489","2,909","3,479","3,335","3,168","3,972","3,188","6,005","3,281","11,369","3,410","19,190","3,752","7,481","2,542","4,255","2,144","3,459","2,222","2,385","2,219","1,120","1,456",168,353,0,0,0,0,0,0
2023-10,5호선,2538,청구,4,0,"1,774",250,"2,790","2,065","7,110","3,846","10,836","13,881","6,699","7,540","5,691","4,361","5,566","3,958","5,525","4,417","5,754","4,738","5,789","4,882","5,524","5,460","7,515","6,479","8,619","7,862","12,686","10,991","7,406","7,287","4,931","4,867","3,709","4,857","3,082","4,651","1,546","2,815",223,731,0,0,0,0,0,0
2023-10,5호선,2539,신금호,43,0,"3,463",487,"7,255","3,292","19,720","8,715","28,139","13,454","16,152","7,965","10,253","6,002","10,084","6,316","10,373","7,346","9,530","8,647","8,783","9,523","8,752","11,306","12,171","14,302","10,056","18,319","10,634","26,747","7,428","17,541","4,927","11,466","4,113","10,331","2,833","9,159","1,112","5,458",186,"1,800",0,1,0,0,0,0
2023-10,5호선,2540,행당,29,0,"4,488",733,"11,942","2,631","31,073","4,939","43,287","9,534","21,987","6,621","15,368","5,507","13,407","6,310","12,973","7,779","12,064","8,880","10,428","10,356","10,674","12,658","10,598","16,040","10,762","20,503","10,029","30,839","6,288","20,692","4,969","13,541","3,640","12,808","3,071","10,926","1,085","6,518",206,"1,827",0,0,0,0,0,0
2023-10,5호선,2541,왕십리(성동구청),26,2,"2,219",405,"2,029","3,194","5,623","5,905","8,410","17,501","5,035","9,493","4,836","7,027","5,640","7,293","6,198","8,062","6,331","8,371","7,447","8,623","8,288","8,462","10,226","9,783","10,788","12,158","14,512","17,132","8,862","9,270","7,754","5,652","8,278","5,158","6,990","4,467","3,030","2,731",470,"2,084",0,227,0,0,0,0
2023-10,5호선,2542,마장,0,0,"2,585",553,"5,987","3,963","15,284","6,556","19,347","15,117","11,760","10,262","9,248","8,389","8,797","7,437","9,929","8,114","10,186","8,010","9,524","7,008","9,834","8,169","11,659","9,541","11,953","12,489","11,877","17,508","7,530","11,285","5,896","7,573","5,208","6,868","3,592","6,591","1,270","4,020",226,"1,162",0,5,0,0,0,0
2023-10,5호선,2543,답십리,39,1,"9,645","1,238","18,863","9,005","55,014","14,028","71,824","33,377","36,405","19,439","23,738","13,429","20,686","13,729","21,971","15,240","21,585","18,856","19,302","18,197","21,365","20,778","25,864","25,707","29,915","34,572","32,800","56,461","16,445","37,825","11,688","24,800","9,234","22,179","6,995","20,617","3,074","12,129",397,"3,389",0,4,0,0,0,0
2023-10,5호선,2544,장한평,29,0,"8,048","1,693","19,004","13,635","52,719","22,999","72,932","62,677","39,760","30,026","25,535","19,767","22,502","19,130","24,525","20,102","23,957","20,719","22,861","19,979","24,585","22,744","32,289","28,753","40,959","41,125","59,537","65,019","25,107","44,228","15,149","28,347","12,280","26,550","9,480","23,230","4,195","14,331",571,"3,965",0,103,0,0,0,0
2023-10,5호선,2545,군자(능동),91,1,"7,710",650,"11,184","5,608","33,208","9,370","46,529","25,478","22,711","17,400","15,117","13,363","14,484","12,944","16,076","14,643","16,787","15,889","15,288","16,514","15,723","18,535","18,289","23,900","22,536","34,130","26,737","53,827","15,843","35,023","13,712","22,702","13,394","20,236","10,979","19,136","6,160","12,458",968,"5,750",0,965,0,0,0,0
2023-10,5호선,2546,아차산(어린이대공원후문),8,0,"9,441","1,445","16,971","6,185","42,253","13,307","58,244","29,059","31,830","21,809","23,100","23,281","20,794","23,367","24,709","22,671","27,378","23,415","27,223","23,279","30,770","26,888","32,587","30,798","32,337","36,545","30,785","53,595","18,375","37,106","13,569","24,544","12,251","20,826","8,050","18,089","3,431","11,158",421,"2,951",1,0,0,0,0,0
2023-10,5호선,2547,광나루(장신대),10,0,"5,663","2,307","15,300","8,301","38,776","17,657","46,531","37,826","29,304","23,780","22,140","20,929","21,882","17,750","24,640","17,873","23,334","18,741","22,538","19,329","25,832","21,156","29,330","25,155","28,949","31,209","34,179","42,678","16,415","29,887","12,987","19,223","15,585","18,034","9,719","16,686","3,307","10,322",369,"2,447",0,0,0,0,0,0
2023-10,5호선,2548,천호(풍납토성),82,4,"7,824","1,817","12,150","15,428","29,960","20,180","37,435","40,102","25,238","37,591","23,732","29,830","27,010","29,836","30,733","30,418","31,984","34,341","34,250","32,933","39,143","36,251","45,519","39,452","51,353","44,758","55,210","57,214","37,106","39,295","33,630","24,629","24,763","21,328","18,345","18,394","8,648","11,250","1,366","3,482",0,10,0,0,0,0
2023-10,5호선,2549,강동,116,1,"10,975","1,342","19,461","11,440","52,419","28,317","66,304","46,452","37,252","25,662","27,496","19,861","25,223","18,775","26,720","19,521","25,262","24,725","24,132","23,626","26,818","25,926","30,609","30,114","41,022","36,736","43,100","55,474","21,394","41,197","15,292","28,884","12,576","26,458","9,289","23,207","3,958","15,267",622,"6,389",0,0,0,0,0,0
2023-10,5호선,2550,길동,6,1,"4,761",713,"9,058","4,091","21,273","7,978","26,748","17,249","16,357","13,001","14,283","9,721","13,205","10,266","14,441","11,393","14,197","11,668","12,571","13,671","13,514","14,848","14,504","18,154","16,156","21,106","16,448","26,226","8,779","20,801","6,228","12,728","5,827","10,655","4,813","9,829","1,875","5,511",382,"2,396",0,1,0,0,0,0
2023-10,5호선,2551,굽은다리(강동구민회관앞),3,0,"7,389",613,"14,241","2,947","34,549","6,474","37,098","14,700","22,126","10,568","17,256","8,778","15,698","10,025","16,028","11,179","15,546","12,604","13,897","13,338","13,502","15,014","14,317","19,608","14,293","22,815","15,430","34,515","8,741","26,825","6,731","16,905","6,738","14,223","4,155","14,428","1,640","7,501",257,"2,663",0,0,0,1,0,0
2023-10,5호선,2552,명일,26,0,"5,765","1,465","14,323","3,612","34,781","7,066","33,929","13,812","20,042","10,090","17,709","10,307","15,737","9,830","15,780","9,522","14,323","12,681","12,804","12,197","12,677","16,057","14,994","20,157","12,998","21,206","12,565","38,344","7,744","28,389","6,526","16,359","5,343","13,656","4,732","13,843","1,685","7,747",321,"2,624",0,27,0,0,0,0
2023-10,5호선,2553,고덕,9,0,"4,291","1,616","11,386","7,839","29,956","17,585","26,720","20,669","19,109","14,148","17,052","12,885","16,919","11,180","18,025","12,020","15,674","17,441","16,932","14,458","19,832","17,153","23,494","19,185","24,568","20,148","17,335","31,616","10,413","25,974","8,104","13,909","8,295","12,773","7,955","11,869","2,031","6,538",271,"2,707",0,214,0,0,0,0
2023-10,5호선,2554,상일동,61,0,"9,693","1,803","30,229","7,807","70,852","11,614","56,439","17,138","34,391","10,059","25,358","8,986","20,934","8,772","21,259","13,632","19,144","16,271","17,228","15,419","18,698","21,728","20,017","23,876","20,928","35,886","19,189","56,062","10,268","48,232","7,707","27,111","5,201","25,686","3,542","21,211","1,577","14,078",357,"6,190",2,983,0,0,0,0
2023-10,5호선,2555,둔촌동,4,0,"4,473",851,"9,490","13,275","23,610","10,294","25,866","19,136","17,110","12,919","13,014","10,610","12,925","10,289","13,553","11,110","13,463","13,205","13,032","12,148","14,806","15,029","20,470","17,280","21,923","21,456","19,942","29,554","10,878","20,756","8,294","10,806","7,728","11,372","5,744","9,160","2,292","5,740",238,"1,378",0,0,0,0,0,0
2023-10,5호선,2556,올림픽공원(한국체대),2,0,"1,232",864,"5,627","4,293","11,943","6,094","12,770","11,568","9,356","8,060","8,404","8,582","8,132","8,082","8,855","9,237","8,757","9,760","8,997","11,764","10,666","12,826","13,055","15,754","13,278","18,772","11,267","15,030","8,424","12,032","16,217","5,785","17,122","5,046","10,973","4,010","1,569","3,036",68,703,0,0,0,0,0,0
2023-10,5호선,2557,방이,1,0,"2,559",824,"6,965","4,031","18,373","8,323","17,869","23,163","12,579","12,230","10,901","9,071","9,509","7,989","11,205","10,956","11,335","10,201","9,933","11,737","11,292","12,819","12,415","14,599","15,091","20,731","19,740","22,084","10,082","17,845","8,800","9,908","11,848","8,611","11,159","6,521","2,400","4,780",188,"1,100",0,0,0,0,0,0
2023-10,5호선,2558,오금,16,1,"1,302",464,"3,063","2,379","7,978","9,090","8,327","20,120","6,336","6,492","5,232","3,982","5,509","3,633","5,542","3,850","5,115","3,827","5,219","4,219","6,635","4,524","7,329","5,677","9,718","6,772","13,825","8,125","4,452","6,489","3,310","3,997","2,666","3,581","2,178","3,765",783,"2,643",66,846,0,0,0,0,0,0
2023-10,5호선,2559,개롱,13,1,"3,769",890,"8,811","3,500","22,830","7,386","22,790","15,524","14,317","8,250","11,712","6,095","10,078","6,620","10,476","7,444","10,161","8,635","8,617","9,164","9,398","10,502","13,067","14,302","13,147","16,941","12,396","22,022","6,533","19,945","4,713","11,540","3,916","9,951","2,373","10,545",791,"5,688",104,"1,880",0,0,0,0,0,0
2023-10,5호선,2560,거여,0,0,"6,663",687,"15,904","4,004","46,315","8,893","43,077","16,899","25,321","9,709","17,920","7,741","15,186","8,004","15,355","8,427","14,642","11,930","12,360","11,131","12,678","15,545","15,147","21,306","16,026","25,249","14,952","39,212","7,676","32,927","5,597","18,038","5,014","15,486","3,430","17,125","1,019","9,337",134,"3,010",0,0,0,0,0,0
2023-10,5호선,2561,마천,56,0,"7,338",337,"14,826","2,781","43,673","4,541","33,873","10,822","17,866","8,281","12,062","7,273","10,912","6,624","11,810","6,890","10,131","8,792","9,133","8,084","8,453","12,936","9,847","15,560","9,507","17,988","10,210","27,428","4,555","22,793","3,415","13,018","2,661","12,930","1,686","12,005",751,"7,246",70,"2,590",0,0,0,0,0,0
2023-10,5호선,2562,강일,2,0,"2,830","1,105","8,267","5,229","26,612","5,227","23,554","8,277","15,676","4,248","12,048","3,579","9,430","3,847","9,410","6,124","8,574","5,679","7,130","6,796","8,135","9,048","10,310","9,892","9,256","13,528","9,323","18,569","3,637","17,898","2,772","10,471","1,827","10,099","1,464","8,504",418,"5,640",78,"1,563",0,0,0,0,0,0
2023-10,5호선,2563,미사,16,0,"8,158",740,"22,136","7,154","68,046","12,445","67,496","23,784","35,431","22,408","26,470","18,505","23,952","18,624","25,851","20,982","25,589","20,504","23,071","24,961","25,806","26,398","27,370","34,232","29,095","47,977","30,371","67,449","19,169","65,211","17,185","36,129","17,617","29,535","14,479","25,552","7,116","17,822","1,405","4,857",0,0,0,0,0,0
2023-10,5호선,2564,하남풍산,14,0,"2,235",302,"5,427","2,275","10,676","6,801","11,909","15,642","7,517","9,863","7,143","6,077","6,876","5,995","7,170","5,511","7,072","6,647","7,139","6,146","7,952","6,674","9,711","8,464","11,601","7,863","13,641","11,714","5,583","10,361","3,965","5,675","3,809","5,323","2,174","5,245",657,"3,302",134,"1,304",0,0,0,0,0,0
2023-10,5호선,2565,하남시청(덕풍·신장),54,1,"5,538",161,"12,113","4,407","27,761","7,008","25,771","15,514","17,090","9,061","14,277","9,408","13,790","8,907","14,302","8,768","13,374","12,597","11,988","10,293","13,012","15,097","16,070","17,125","15,504","17,314","15,579","25,259","8,515","22,670","6,555","13,110","5,426","12,516","3,677","11,975","1,232","6,853",253,"3,158",0,0,0,0,0,0
2023-10,5호선,2566,하남검단산,13,0,"3,975",18,"9,313","3,038","23,494","5,509","20,252","12,094","13,179","10,770","10,835","10,166","9,699","9,336","10,196","11,203","10,542","10,065","10,556","10,227","12,941","12,705","14,323","11,556","13,911","15,070","13,430","17,304","8,188","16,930","6,699","10,558","5,783","9,563","4,242","8,384","1,040","5,586",110,"2,795",0,0,0,0,0,0
2023-10,6호선,2611,응암,25,0,"12,323","1,223","26,675","6,056","70,552","9,795","86,543","17,877","47,868","14,557","31,504","14,322","28,883","15,137","29,057","18,508","27,868","19,700","23,838","22,115","22,786","29,906","24,139","36,719","23,210","48,542","22,280","76,241","14,494","59,227","10,658","38,462","8,943","32,647","6,560","29,589","2,701","19,275",355,"5,654",0,0,1,0,0,0
2023-10,6호선,2612,역촌,7,0,"2,510",379,"5,643","2,777","16,089","3,117","16,800","8,329","9,629","4,989","6,740","3,586","5,991","4,940","6,922","5,676","6,568","5,570","5,808","5,399","5,524","6,663","5,257","9,288","5,415","11,818","5,300","18,039","3,138","14,562","2,195","8,387","1,804","8,017","1,266","7,216",666,"5,029",61,"1,349",0,0,0,0,0,0
2023-10,6호선,2613,불광,33,1,"1,752",649,"4,211","1,955","11,546","4,111","13,797","7,880","8,259","7,648","6,756","6,363","7,248","6,551","8,135","6,484","8,598","7,748","9,141","7,429","10,306","8,369","11,256","9,190","10,644","10,666","10,069","14,835","5,746","11,535","4,864","6,609","4,001","5,908","2,157","5,670",972,"3,530",130,"1,089",0,0,1,1,0,0
2023-10,6호선,2614,독바위,2,0,"2,536",125,"4,817",926,"13,875","2,050","12,423","3,586","7,175","3,276","5,089","3,702","4,532","2,909","4,771","3,302","4,334","3,341","3,684","3,587","3,902","4,308","3,874","6,084","3,455","7,322","2,903","11,835","1,707","10,375","1,159","6,069",908,"5,342",628,"5,252",241,"3,233",72,"1,211",0,0,0,0,0,0
2023-10,6호선,2615,연신내,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,2,0,3,0,1,0,2,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10,6호선,2616,구산,19,0,"6,052",166,"11,359","2,302","30,675","5,985","36,064","7,166","21,178","6,029","14,567","5,229","13,664","6,781","13,828","7,214","11,970","7,972","10,523","8,719","11,510","10,859","12,511","13,675","10,745","16,156","9,748","21,628","5,790","19,798","4,594","10,846","3,825","9,785","3,603","8,533","1,213","5,098",136,"1,368",0,0,0,0,0,0
2023-10,6호선,2617,새절(신사),4,0,"11,840",762,"20,519","4,611","53,198","8,526","61,528","15,562","33,543","12,331","22,489","10,017","20,404","11,664","20,672","13,012","19,508","15,768","16,989","15,277","17,046","20,241","20,587","24,294","17,604","31,281","15,602","48,402","9,951","40,111","6,450","24,010","5,454","21,018","3,861","19,626","1,832","12,517",251,"4,058",0,9,0,0,0,0
2023-10,6호선,2618,증산(명지대앞),39,3,"8,294",556,"16,324","3,426","38,500","5,409","47,306","11,130","27,820","9,606","18,408","8,365","15,724","9,684","16,694","10,525","15,694","12,359","14,045","13,276","13,313","16,475","14,114","21,165","13,613","28,321","13,224","41,191","7,636","33,825","5,766","20,706","4,503","19,666","3,639","17,255","1,627","10,262",266,"3,238",0,0,0,0,0,0
